client_order_id,present_in_cloud,present_in_edge,pending_cloud_sync,batch_id,diagnostic_status
v41-TC01-1-1-6cb57494,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-10-03de9070,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-11-2b24b4fb,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-12-07284974,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-13-a421e2fd,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-14-12e6a89f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-15-9e9f29e8,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-16-21a91489,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-17-0515f033,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-18-3cd55f64,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-19-ae4d6ca8,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-2-2d496798,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-20-f5a5d5f8,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-21-d17a99c9,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-22-4fdcf002,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-23-4b985cb6,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-24-10e65cf5,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-25-09b4f3b6,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-26-05eefe23,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-27-a177c2d9,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-28-9050c834,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-29-079eb9d1,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-3-2443a7ec,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-30-a28cbee3,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-4-c2d7bcea,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-5-8dfa2ef1,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-6-c02773bb,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-7-a1a4f40f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-8-8d5b13cc,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-1-9-54173037,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-1-c5edca0e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-10-65be3260,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-11-fde0cf03,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-12-da97ba6f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-13-9a806f73,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-14-9ff6a86f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-15-839257c7,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-16-5bcdf74d,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-17-8030ed37,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-18-b2b4d84f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-19-858f312e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-2-ecafd1c1,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-20-9171581c,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-21-6657b26d,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-22-279d4615,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-23-a8c76e24,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-24-4d38042e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-25-a5b9c1d3,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-26-3a42599b,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-27-4fca6759,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-28-4c904692,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-29-6dc66aff,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-3-b747e536,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-30-d65a4a50,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-4-c9008e79,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-5-ca60ba09,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-6-7cce8811,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-7-a94d49cc,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-8-8933e843,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-10-9-0de55975,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-1-18459757,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-10-f9e694db,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-11-b1656cf9,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-12-303c318b,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-13-3225a8ac,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-14-93d9a1f7,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-15-f30a4dd4,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-16-add0e070,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-17-c68d6956,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-18-f4cfff74,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-19-65e436b7,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-2-4ca8585e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-20-91eb9126,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-21-35f8caa5,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-22-14b62199,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-23-7ea7536f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-24-775e9b05,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-25-8088bfdb,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-26-3fda72cb,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-27-898bb49e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-28-dd5caa83,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-29-e3fa8435,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-3-ef65a11f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-30-1e2df213,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-4-66da3735,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-5-5ed173e2,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-6-e2d6af64,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-7-9bb47a8f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-8-c157cc39,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-2-9-b3d83ade,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-1-19baef18,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-10-9a6bd72f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-11-4e206ced,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-12-00848e35,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-13-2503ab39,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-14-2e0b8fd1,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-15-f9042215,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-16-d86d7498,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-17-635824cf,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-18-70f8ef94,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-19-f3586c39,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-2-600deaa9,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-20-ad7e19ba,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-21-502875d6,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-22-f43ea9b6,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-23-c996cb53,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-24-50aa5936,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-25-dc517949,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-26-6ee4813e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-27-d1cf6c62,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-28-6f5031bc,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-29-a1df7ba0,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-3-e5da9ab2,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-30-b49be65a,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-4-9afc6468,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-5-2a49b8b2,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-6-c8d3b43d,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-7-aad9e782,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-8-982bd7b5,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-3-9-3793595d,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-1-53c1d793,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-10-1fdbf49f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-11-a70c9716,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-12-74b6ddca,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-13-b4ef8a4c,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-14-3513c8e4,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-15-0e6fb14e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-16-dea83b2f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-17-fa27509d,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-18-b94af1cf,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-19-37ab695c,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-2-b784f291,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-20-882e0cfb,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-21-e62ecb4f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-22-f455e6eb,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-23-e5e270df,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-24-b9fa6ce9,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-25-84ad1c2e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-26-bef351b4,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-27-28357312,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-28-e97bfb9d,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-29-4d575704,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-3-90950d0e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-30-2f3e0078,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-4-6c8034df,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-5-435292b0,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-6-678d3e80,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-7-779cc39d,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-8-ea2f1e64,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-4-9-afa8fcc8,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-1-6e63a6d4,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-10-2e91bdb3,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-11-f57f72fb,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-12-a1b95587,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-13-bd9812c3,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-14-df8ab58e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-15-f4c8588e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-16-40de1776,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-17-e3f993b3,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-18-f31b7f51,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-19-ed9c0ee5,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-2-aea48a56,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-20-e158170b,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-21-68b30007,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-22-0474c93e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-23-e9f468b1,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-24-a358de0e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-25-6968187c,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-26-99672978,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-27-c74348a0,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-28-a816e64b,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-29-0b721c93,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-3-2bf89c6d,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-30-e312fca7,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-4-e2e844a0,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-5-fa9413fd,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-6-098efd8d,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-7-a1eb0c16,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-8-6ed458c8,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-5-9-295e62ce,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-1-fbf05c98,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-10-534a53d5,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-11-25c0bb36,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-12-0f5bfe0e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-13-16bd1ade,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-14-aa7cae85,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-15-952499f0,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-16-821ce342,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-17-35ae40d3,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-18-c5fc1e36,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-19-812990bd,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-2-439543dd,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-20-7169ca87,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-21-183a9341,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-22-94ab6ffd,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-23-57c56713,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-24-5a11c570,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-25-8cf828bd,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-26-45144c8c,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-27-f2a55c0a,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-28-27e36bcc,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-29-e8c74be3,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-3-cf5226e3,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-30-4a64e0c7,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-4-866957f8,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-5-adaae983,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-6-460db189,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-7-a7d243d0,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-8-2eb18a62,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-6-9-dafd50aa,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-1-4058e8cc,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-10-6a04ec7f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-11-dd8c7309,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-12-eb66895a,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-13-b91da500,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-14-87ccac88,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-15-b57232e1,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-16-fdf499ee,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-17-ca92a7f5,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-18-23d482fa,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-19-5cdb4ac6,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-2-78b814d5,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-20-9b5eca83,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-21-82591c84,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-22-129b1812,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-23-36252ae7,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-24-4c2de9b7,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-25-a278654b,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-26-028ee17e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-27-2bd4daed,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-28-408202fd,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-29-74656870,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-3-95ca25e9,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-30-b46e8a89,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-4-ec1f6c63,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-5-7c3e1c6f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-6-ff3ceb49,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-7-74b39fe5,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-8-3e3b7312,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-7-9-b5e79711,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-1-8aeac07a,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-10-f5ed7e91,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-11-095a224d,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-12-f27e2a9b,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-13-3666678f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-14-93ad77ed,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-15-a40a48ff,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-16-8b13e0eb,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-17-10333e02,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-18-138d1ba0,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-19-36cf78e6,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-2-25e40d5c,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-20-d190607e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-21-1383c283,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-22-ac12980a,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-23-37ac8ed4,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-24-69a0ccb0,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-25-e466fd10,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-26-de236977,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-27-fa23e9de,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-28-b84504ad,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-29-bd229f7d,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-3-cd42f41f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-30-bfd4e417,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-4-ca439837,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-5-9cb09292,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-6-05cd8811,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-7-99d7855b,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-8-a68e5c26,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-8-9-b0d0b408,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-9-1-d0adf79f,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-9-10-9871f942,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-9-11-1927073e,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-9-12-27fae249,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-9-13-cd7e31a6,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
v41-TC01-9-14-202b9f11,True,False,0,TC01-batch-20260822T180558-a2cc9e,cloud_only
